,Dates,ABC US Equity,ANSS US Equity,AVB US Equity,AXP US Equity,BAC US Equity,BRKS US Equity,BXP US Equity,CACI US Equity,CARD LN Equity,CIT US Equity,CLF US Equity,COP US Equity,DNB US Equity,EBAY US Equity,EDMCQ US Equity,EIHIX US Equity,EMUSTRUU Index,GE US Equity,GPX US Equity,HAL US Equity,HRB US Equity,HRS US Equity,IR US Equity,JNJ US Equity,JPM US Equity,KO US Equity,LP06TREU Index,LUACTRUU Index,LUATTRUU Index,LUGCTRUU Index,MA US Equity,MANT US Equity,MCK US Equity,MORN US Equity,MSFT US Equity,NOG US Equity,PCAR US Equity,PDCO US Equity,REG US Equity,RTN US Equity,SYK US Equity,TCO US Equity,THO US Equity,UDR US Equity,VAR US Equity,WFC US Equity,WLL US Equity,SPY,mu,0.000565338,0.000758404,0.000213803,0.000461339,0.000779113,0.001173296,0.000181163,0.000926582,-0.000195692,0.000312854,0.000177703,0.000285115,0.000438847,0.000453241,0.007225417,-2.20102E-05,0.00011532,0.00013548,-0.000242946,0.00012948,0.00034925,0.000365687,0.000853818,0.000690957,0.000445374,0.000721759,0.00019019,0.000116429,0.000104546,3.92066E-05,6.47222E-05,0.001070524,0.0007049,0.000343065,0.00060931,0.001053321,-4.73833E-05,0.000326228,-0.000138884,0.000247614,0.000925982,0.000855781,-0.000102981,0.000826386,0.000368353,0.000511113,0.000419082,5.66705E-05,0.000495618
337,3/15/2017,0.007544195,0.007339104,0.027597403,-0.005772368,-0.005529226,0.01352657,0.023551143,0.01414713,-0.021846371,0.00265188,0.070562293,0.020026702,0.01092335,0.000912964,0.04,0.004474273,0.003694975,0.007447529,0.030368764,0.034939759,0.015806988,0.010763386,0.022781926,0.015033451,0.002404109,0.003573981,0.003656831,0.006073663,0.005064132,0.005331698,0.013847407,0.022179096,0.00781728,0.012818902,0.005278683,0,0.022568671,0.013722886,0.029606785,0.002137306,0.014201726,0.023740236,0.020268873,0.027928185,0.022554687,-0.000850919,0.060402685,0.00865344,,88,107.22,184.9,79.77,25.22,21.27,132.46,124.25,281.5,42.18,9.34,45.84,107.82,33.1,0.012,4.51,1037.88,27.52,29.75,24.3,50.92,24.26,111.65,80.55,128.46,91.64,42.25,226.3314,2735,2147.05,2261.02,112.67,36.5,148.83,80.37,64.64,2.6,68.89,45.54,66.48,153.66,131.5,66.07,98.88,36.07,89.89,59.32,37.12,238.48
338,3/14/2017,-0.003702042,-0.005148367,0.003539127,0.006059841,0.000790514,-0.013346044,-0.004215205,-0.001211143,0.005313496,-0.004320691,0.002209945,-0.019633508,-0.010713956,0.001523926,-0.074074074,-0.004454343,-0.001819924,-0.010716678,-0.004319654,-0.021226415,-0.001246365,-0.002076,-0.008159679,0.002920745,0.001641856,-0.001427552,0.000655728,8.08907E-05,0.000828341,0.0004534,-0.009324845,0.00250139,-0.006349206,-0.002632239,-0.004636069,-0.037037037,-0.007661706,-0.001546961,0.017733836,-0.001358256,-0.003120719,0.001380368,-0.006268626,-0.00142288,0.000453566,0.001022147,-0.037674919,-0.003826584,,89.48,107.06,183.57,79.23,25.18,20.98,132.99,125.45,277.6,41.59,9.71,45.84,108.28,32.89,0.013,4.49,1034.94,27.52,29.76,23.75,51.54,24.42,111.75,80.81,128.96,91.73,42.12,226.6772,2736.46,2149.4,2262.69,112.02,36.87,148.26,80.59,64.75,2.6,68.87,45.8,66.77,154.73,132.83,66.84,98.66,36.07,90.22,58.71,37.92,238.95
339,3/13/2017,0.009398709,0.003381234,0.001350059,-0.002141597,-0.000395101,0.00671785,0.000383347,0.012673753,0.003554924,-0.009980989,0.035469108,0.003722356,0.004359926,-0.009658919,-0.035714286,-0.002222222,-3.87203E-05,-0.013870542,0.006521739,-0.000589275,0.014327855,0.001536793,0.002138634,0.003723952,0.000876424,-0.006148026,0.001533562,-0.001340251,-0.001084558,-0.001136651,0.002877439,0.004466778,0.002573305,-0.006846757,-0.003388264,0.038461538,0.002363019,0.015256899,0.018216683,0.00148983,0.010615385,-0.015551865,-0.022599438,0.007165377,0.003984517,-0.002548853,0.015300546,0.000504859,,88.81,106.28,178.64,79.69,25.32,20.7,129.93,123.7,283.8,41.48,9.07,44.94,107.11,32.86,0.0125,4.47,1031.13,27.52,29.54,23.05,49.8,24.04,110.56,79.01,127.05,91.51,41.97,225.8513,2719.94,2138.57,2250.69,110.49,36.07,147.11,79.57,64.41,2.6,67.35,45.18,64.85,154.4,130.97,65.29,96.7,35.09,88.23,58.76,35.76,236.9
340,3/10/2017,-0.003385622,0.005097706,-0.004981529,0.001008827,-0.001577909,0.015099854,-0.012118458,-0.000816993,0.01332853,-0.004494914,-0.023463687,-0.01742685,-0.006451613,-0.001506932,0,0,0.001289109,0.020903574,-0.002169197,0.000393005,0.01627409,0.005727793,0.011323155,0.002064311,-0.003166976,0.006186058,-0.004586212,0.000999761,0.000870273,0.000924383,0.003790956,0.013869233,-0.01204255,0.008157631,0.003089757,0,0.014838129,0.003602792,-0.005877681,0.001622007,0.001463678,0.008681084,0.003224506,-0.007961331,0.005494505,0.002555366,-0.017185822,0.00350418,,89.14,106.83,178.01,79.21,25.3,20.98,130.48,123.85,282.3,41.66,9.05,45.84,108.27,32.81,0.0135,4.49,1033.01,27.52,29.86,23.15,50.88,24.07,110.79,79.66,126.68,91.36,42.03,225.7033,2719.72,2136.8,2249.67,111.53,35.98,148.05,79.78,64.71,2.7,67.87,45.25,63.72,154.61,131.38,65.2,97.31,35.14,88.19,58.7,37.16,237.81
341,3/9/2017,-0.005276156,-0.000566091,-0.015810059,0.003289474,0.003562945,-0.005329457,-0.015362816,-0.001631321,0.014990859,0.001896184,-0.016483516,0.012415596,0.017919129,-0.004201681,-0.043062201,-0.004424779,-0.0047173,-0.004697987,-0.017057569,-0.007798791,-0.024644946,-0.000363537,-0.007199697,0.014907333,0.003946936,0.000952608,-0.002271371,-0.004179981,-0.00217096,-0.00296874,-0.00171202,-0.018883643,0.011093824,-0.001753946,-0.004000615,-0.037037037,-0.008765414,0.00090151,-0.02824946,0.000129777,0.003633833,-0.007407407,-0.02178413,-0.020879733,0.008077544,0.008417798,-0.006403415,0.001268177,,88.31,106.47,177.77,79.38,25.31,20.84,130.43,122.3,281.3,42.08,8.74,45.67,107.8,33.13,0.014,4.5,1033.05,27.52,30.28,23,50.91,23.73,110.62,79.49,126.21,91.28,42.29,225.3577,2723.37,2139.12,2252.23,111.21,35.82,147.67,80.33,64.93,2.6,67.71,44.57,62.58,154.38,130,66.23,99.56,34.89,87.84,58.85,36.6,237.69
342,3/8/2017,0.006781193,0.002079985,-0.008303742,-0.006785625,0.00198334,-0.00338001,-0.01157305,-0.00365705,0.006995582,-0.003071834,-0.034994698,-0.037929589,-0.00513347,-0.004481625,-0.048764629,-0.002207506,-0.003796033,-0.002009377,-0.006355932,-0.031716066,0.148752399,0.002733983,-0.005277045,0.002180409,-0.002187944,0,-0.003437944,-0.003803099,-0.002119769,-0.002770512,0.000180245,0.025633723,0.004007063,-0.003744383,0.009161491,-0.035714286,-0.003847861,0.004983012,-0.014303104,-0.002395132,0.001548707,-0.006159856,-0.024613018,-0.008556445,0.00697188,-0.001543739,-0.100767754,-0.00185654,,88.61,105.93,178.66,79.3,25.35,20.53,132.03,122.4,277.6,42.27,8.95,46.48,108.5,33.18,0.014,4.5,1031.72,27.52,29.66,23.05,50.89,23.35,109.99,78.6,125.95,91.57,42.03,226.396,2720.65,2137.26,2250.15,110.79,35.33,149.47,79.68,64.73,2.6,66.72,44.41,62.95,154.13,129.81,65.66,99.24,35.17,87.36,58.7,37.24,236.86
343,3/7/2017,-0.016779642,0.002179269,0.001203304,0.001006289,-0.001584158,-0.003848004,0.001698294,-0.004852406,-0.00658376,-0.013979497,-0.047474747,-0.012417219,-0.003070624,-0.005053508,-0.067878788,-0.004395604,0.000105723,-0.004666667,-0.018711019,-0.015427509,-0.006199332,-0.001546861,0.003150996,0.000970011,-0.005548303,-0.004504505,0.000243368,-0.002045034,-0.001051789,-0.001367917,-0.003591954,-0.016251051,-0.019968051,0.008432977,0.002022717,-0.01754386,-0.010253406,0.007530808,-0.013657512,0.007565875,-0.004240882,-0.017854508,-0.098856351,0.002490315,-0.001392434,-0.0052892,-0.026168224,-0.002986833,,89.08,105.99,181.53,79.04,25.26,20.64,134.09,122.6,273.5,42.19,9.1,45.91,106.59,33.32,0.01463,4.52,1036.61,27.52,29.8,23.45,51.29,23.94,110.03,79.17,124.1,91.21,41.99,226.9114,2732.07,2141.91,2256.85,110.98,36.01,147.83,79.82,64.99,2.7,67.31,44.37,64.78,154.11,129.34,66.15,101.45,35.92,86.66,58.21,37.48,236.56
344,3/6/2017,-0.024287108,-0.007149577,0.009162665,-0.004757136,-0.007468553,-0.005263158,-0.000369058,-0.013562026,-0.000730994,-0.006021306,-0.02173913,0.010455876,-0.000557984,-0.002963841,-0.131578947,-0.002192982,0.000490413,-0.003984064,-0.008247423,-0.001299425,-0.000476644,-0.005069708,-0.007753877,-0.000646256,-0.009482759,-0.007062147,-0.001134283,0.000240222,-0.000102376,7.06071E-05,-0.003400752,-0.013270666,-0.01501344,-0.007123219,0.000311284,-0.05,-0.005245519,-0.026222222,-0.016386182,-0.002796748,-0.003917051,-0.022923875,0.012989293,0.006685237,-0.008513576,-0.004754627,-0.00742115,-0.002977938,,88.48,105.77,183.05,79.58,25.21,20.71,135.66,123.05,271.6,42.32,9.43,47.72,107.14,33.47,0.01538,4.53,1040.56,27.52,29.86,23.6,52.97,20.84,109.73,79.59,123.83,91.41,41.99,227.6942,2742.5,2146.46,2263.12,110.96,35.11,147.24,80.12,64.4,2.8,67.57,44.15,65.72,154.48,129.14,66.56,104.01,36.23,86.06,58.3,41.68,237
345,3/3/2017,0.003154231,0.00226287,-0.009133669,-0.002746567,0.008323424,-0.010416667,-0.000590145,-0.002784407,-0.008336354,0.001856148,0.021190716,-0.008089608,0.007401162,-0.00501327,0.344656759,0,0.000317427,-0.002318649,-0.024144869,0,0.01598063,0.001450589,-0.000749813,0.001294184,0.007163013,0.00023546,-0.00224159,0.00038596,0.000423644,0.000441489,0.003682745,-0.003306696,0.015783165,-0.005468556,0.003749414,-0.016393443,0.018551499,-0.014670462,-0.020107045,-0.003564485,-0.004511048,-0.003448276,0.001934576,-0.013194063,0.010345228,0.003065917,0,0.000629538,,89.99,105.54,182.83,79.5,25.25,20.79,135.43,123.65,273.4,42.92,9.9,48.32,107.47,33.64,0.0165,4.55,1040.45,27.52,30,24.05,53.8,20.97,109.9,79.34,123.71,91.92,42.18,227.6388,2748.12,2148.72,2266.22,111.36,35.69,150.24,79.45,64.27,2.85,68.27,43.82,66.63,153.32,129.69,67.77,115.42,36.14,86.18,58.61,42.8,237.71
346,3/2/2017,-0.003144313,-0.021225544,-0.002563963,-0.022216797,-0.010588235,-0.006117647,-0.016540917,-0.021409109,0.018833087,-0.018893695,-0.088316467,-0.017125382,-0.005033557,-0.010504815,-0.143636364,-0.002188184,-0.000836153,0,0.002016129,-0.015173675,0.000969462,-0.005499955,-0.012098765,-0.001856935,-0.015598291,0.007352941,-0.000893211,-0.001323617,-0.001403966,-0.001331523,-0.008725848,-0.014394351,0.007988186,-0.006053119,-0.014320912,-0.046875,-0.02615985,-0.004794073,0.010672515,-0.001746781,-0.001983976,0.006507592,0.001497138,-0.001646542,0.005845902,-0.017076846,-0.050220264,-0.006297439,,92.23,106.3,181.17,79.88,25.44,20.9,135.48,125.35,273.6,43.18,10.12,47.82,107.53,33.74,0.019,4.56,1039.94,27.52,30.12,24.25,53.87,20.98,110.46,79.96,123.79,92.8,42.48,227.8973,2747.46,2148.94,2266.06,111.74,36.17,152.53,80.02,64.25,3,68.63,45,67.74,153.75,130.2,69.36,113.94,35.9,86.92,58.89,43.12,238.42
347,3/1/2017,0.007867993,0.014986886,-0.002557406,0.023232576,0.033225284,0.018696069,-0.008559304,0.024322169,0.025757576,0.024009324,0.019699812,0.031112045,0.01648664,0.010914454,0.03125,0.002192982,-0.002664724,0.0127474,0.006085193,0.023194912,0.003404669,0.009190173,0.020665323,0.01350135,0.032884573,0.004766444,-0.003899638,-0.005967722,-0.006282771,-0.005956164,0.016748144,0.005461496,-0.007726637,0.008974199,0.015004689,0.066666667,0.03562341,0.009680968,-0.02771855,0.002724619,0.019368388,-0.008744266,0.024634543,-0.001643836,0.01954941,0.031962681,0.046082949,0.013997547,,91.94,106.06,182.84,80.1,25.23,21.12,135.56,125.7,275.9,43.1,9.91,48.21,106.74,33.91,0.01413,4.56,1039.61,27.52,30.19,24.85,53.87,20.65,110.3,80.02,123.63,92.14,42.47,228.4093,2746.4,2148.03,2265.06,111.33,36.29,150.16,80.46,64.01,3.05,67.38,45.67,69.13,154.3,130.79,69.6,113.72,36.38,86.03,58.71,43.12,238.27
348,2/28/2017,-0.002398343,-0.004568765,0.001580468,-0.001372084,0.004477004,-0.038709677,-0.006076637,-0.020695041,-0.000378644,-0.00209351,-0.006523765,0.004434122,-0.010686164,-0.011085181,0.142857143,0,0.000537067,-0.004342017,-0.023762376,0.004887218,0.014807502,-0.013199246,-0.020730503,-0.001552288,0.002101073,0.006959443,0.000372238,0.001172507,0.00028188,0.000631515,-0.000994845,-0.002994827,-0.008715748,-0.01703014,-0.003892262,-0.016393443,-0.011832569,0.002868491,-0.018828452,-0.004391914,-0.000155545,-0.012597311,-0.01798848,0.003850385,-0.00439117,-0.003100241,0.000922509,-0.002699169,,92.23,108.36,183.31,81.92,25.5,21.25,137.84,128.45,270.8,43.93,10.87,49.05,107.28,34.27,0.0165,4.57,1040.48,27.52,30.19,24.8,54.7,20.63,110.91,81,123.86,93.6,42.16,228.6135,2750.04,2151.05,2268.08,112.31,36.82,148.97,80.95,64.94,3.2,69.19,45.89,68.4,154.57,131.05,69.15,113.55,36.44,85.53,59.73,45.4,239.78
349,2/27/2017,-0.004665799,0.026315789,0.002348957,0.005140421,0.014032191,-0.005043558,0.012742543,0.004707729,0.020479134,0.004908836,0.001867414,0.006802721,0.010227273,0.00645919,0,0.002197802,-0.000479294,-0.008280888,-0.003944773,0.006241725,0.010473815,0.002430243,-0.003443187,-0.002688829,0.001107052,-0.002632839,-0.000444831,-0.002242266,-0.002663815,-0.002401869,-0.003873874,-0.005146262,0.003977461,-0.001223691,-0.006035283,0,0.002818155,0.002211411,0.007163928,0.008795934,-0.005337665,0.009285714,0.012561687,0.00441989,-0.005429651,0.004324511,0.003703704,0.001562896,,91.51,106.76,183.78,80.06,24.68,20.86,139.03,125.4,264,42.9,10.66,47.57,105.54,33.9,0.016,4.56,1043.26,27.52,29.81,24.65,53.46,20.56,109.9,79.36,122.21,90.62,41.96,229.5085,2766.55,2164.65,2281.67,110.46,36.62,150.13,80.23,63.98,3,66.81,45.45,70.35,154.15,128.56,69.76,110.82,36.5,83.89,57.88,43.4,236.47
350,2/24/2017,0.006003711,0.003360538,0.001696306,-0.003622736,-0.014239219,0.014418605,-0.007544729,0.014325507,-0.006144393,-0.000700771,0.015165877,-0.005496829,-0.024209943,0.013690476,0,0,0.001632261,0.005662891,0.003960396,-0.006016168,0,0.011471231,0.000984737,0.008463435,-0.008778668,0.002880461,0.003141082,0.004836386,0.004016399,0.004200056,0.002347842,0.011506849,0.012619991,0.01013597,0,0,-0.00029656,0.013901345,0.003382664,0.001239481,0.004663092,0.016260163,0.01171024,0.000276319,0.008211353,-0.011625919,-0.031390135,0.001268821,,91.73,107.25,183.49,80.17,24.57,21.7,139.88,128.05,264.1,42.99,10.73,47.36,106.68,34.28,0.014,4.56,1042.7,27.52,29.94,25.25,53.2,20.26,111.37,81.04,122.4,90.43,41.67,229.4231,2763.31,2164.04,2280.23,110.57,36.73,151.45,81.62,64.23,3.05,67.61,45.32,71.7,154.83,128.58,70.65,112.85,36.36,84.26,58.06,43.36,237.11
351,2/23/2017,0.002955989,0.030371983,0.011288805,0.002379164,-0.008471158,-0.010584445,0.003678061,-0.023319083,0.032923443,-0.012000923,-0.102891156,0.004246285,-0.001476287,-0.006505027,-0.125,0,0.001895087,-0.010220903,0.012024048,0.002450057,-0.011341223,-0.005432814,-0.003190184,0.018239625,0.000768724,0.001442308,0.002770689,0.002141585,0.00150146,0.001738396,0.011878655,-0.108451392,-0.000536733,-0.006142506,0.004039776,-0.046875,-0.008818342,0,0.013426653,-0.005127207,0.010841386,0.004667445,-0.011308562,0.014293722,0.005865454,0.002227553,0.035283194,0.000677163,,92.16,104.5,183.06,79.76,24.23,21.81,138.12,127.45,258.8,42.78,10.71,47.04,105.6,34.06,0.014,4.55,1043.2,27.52,30.19,25.35,52.87,20.05,111.1,81.32,122.73,90.33,41.78,229.5252,2769.52,2169.82,2285.72,111,36.92,150.85,81.72,64.62,3.05,67.42,45.22,71.19,153.48,129.27,70,111.45,36.2,84.72,57.81,43.2,236.74
352,2/22/2017,0.003625975,-0.005313915,-0.002153506,-0.001375516,0.000403551,0.00369515,-0.001224519,0.00704501,-0.00118859,-0.013433515,0.007712082,-0.021400374,-0.001382106,-0.002948113,0,0,0.001831096,-0.006225426,-0.013833992,-0.01448737,-0.015533981,-0.005224284,-0.000122684,-0.001169982,0.00054939,0.003376749,0.0016264,0.001394517,0.000343044,0.000810441,-0.006535948,0.000977995,-0.012194314,0.020945692,-0.002015816,0,-0.010615094,-0.004686454,-0.007091193,0.00038956,0.001022334,-0.000874381,0.001978417,-0.007510431,0,0.001888412,-0.069144339,-0.000887987,,91.61,104.15,182.75,80.05,24.58,21.5,139.17,125.65,260.4,42.81,10.55,47.3,108.22,33.6,0.014,4.55,1041.5,27.52,30.02,25.25,53.19,20.05,109.84,81.24,121.7,91.13,41.66,228.8065,2756.19,2161.14,2276.16,110.74,36.5,148.97,80.9,64.62,3.05,67.44,44.6,70.95,153.29,128.67,68.88,110.16,36.19,84.03,58.49,44.6,236.44
353,2/21/2017,0.002754517,0.013463648,0.014338524,0.003261824,0.010603589,0.011209715,0.011954224,0.008287293,-0.006299213,0.004574565,0.015665796,0.013049884,0.003049908,0.004739336,0,0.002202643,0.001795765,0.004939085,-0.00589391,0.002420406,0.004388103,0.014251781,0.006420546,0.006730607,0.008644575,0.005578462,-0.000114998,5.46185E-05,1.85432E-05,7.92885E-05,0.006762932,0.010874938,0.004259567,-0.002502189,-0.002011761,0.015873016,-0.001161946,0.016560799,0.010896057,0.007588643,0.006490423,0.016592593,0.00433526,0.010115201,-0.00083722,0.002754347,0.04140414,0.005955166,,91.34,101.08,180.71,79.86,24.79,21.73,138.66,128.65,252.1,43.33,11.76,47.1,108.38,33.82,0.016,4.55,1039.53,27.52,30.33,24.95,53.06,20.28,110.44,81.5,119.52,91.06,41.6,228.1743,2750.3,2157.9,2272.21,109.44,40.94,149.05,81.4,64.36,3.2,68.04,44.6,70.01,154.08,127.29,68.56,111.42,35.68,83.54,58.36,43.08,236.28
354,2/20/2017,0,0,0,0,0,0,0,0,0.001972387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91.01,101.62,181.1,79.97,24.78,21.65,138.83,127.75,252.4,43.92,11.67,48.13,108.53,33.92,0.016,4.55,1037.63,27.52,30.52,25.3,53.84,20.6,111.02,81.51,119.66,91.01,41.46,227.8038,2746.47,2157.16,2270.37,110.16,40.9,150.89,79.73,64.49,3.2,68.77,44.81,70.51,154.02,127.16,68.62,111.2,35.95,83.54,58.25,46.28,236.49
355,2/17/2017,0.004871568,-0.001593149,-0.002959736,0.002515407,-0.002441009,-0.012453875,0.002557732,-0.007053292,0.000394633,0.024847632,-0.007772021,-0.017170046,0.012066224,0.006559332,0.122807018,0,-0.000115842,-0.002627258,-0.011650485,-0.011047689,-0.002431907,0.007455131,-0.00135635,0.006605691,-0.003313819,0.000728155,0.000893217,0.001389238,0.001481014,0.001393894,0.001097896,0.00049456,0.005554812,0.005914926,0.001549907,-0.045454545,0.001891735,0.006622517,0.0033084,0.003084192,0.004691849,-0.007498897,-0.005121754,0.003383141,0.020505309,-0.000516173,0.003613369,0.001576346,,90.76,100.27,178.54,79.71,24.52,21.41,137.19,126.7,254,43.72,11.49,47.51,108.2,33.76,0.016,4.54,1035.77,27.52,30.37,25.45,53.71,20.51,109.46,80.99,118.86,90.23,41.23,227.83,2746.32,2157.12,2270.19,109.42,40.46,150.25,79.93,64.62,3.15,68.85,44.08,69.75,152.86,126.34,67.5,110.72,35.59,83.61,58.09,44.44,235.09
356,2/16/2017,-0.009431893,0.009752664,0.006972952,-0.001130653,0,-0.003218391,0.006324459,0.011494253,0.011576846,-0.014097527,-0.021132713,-0.020664506,0.004982139,-0.013819465,0.1875,0,0.001169444,0.003294893,-0.009615385,-0.026178949,-0.011538462,0.012392844,-0.006370988,0.007508532,-0.000662325,0.018793274,0.002333423,0.003208059,0.003045558,0.002981918,-0.003282874,0.032950192,-0.000668807,0.009015873,-0.000154967,-0.014925373,-0.015472779,0.006666667,0.004043905,0.002829692,-7.95165E-05,-0.003808408,-0.000269493,0.005955757,0.009985207,-0.00734415,-0.018617021,-0.000851354,,90.76,100.27,178.54,79.71,24.52,21.41,137.19,126.7,253.5,43.72,11.49,47.51,108.2,33.76,0.016,4.54,1035.77,27.52,30.37,25.45,53.71,20.51,109.46,80.99,118.86,90.23,41.23,227.6955,2746.32,2157.12,2270.19,109.42,40.46,150.25,79.93,64.62,3.15,68.85,44.08,69.75,152.86,126.34,67.5,110.72,35.59,83.61,58.09,44.44,235.09
357,2/15/2017,0.003963885,0.011183408,-0.003530203,0.002392646,0.021612635,0.007877665,0.001399219,0.008393285,0.007237636,0.007216015,-0.016625104,-0.015556442,0.006909607,0.011299435,-0.286139203,0,-0.002410382,0.002311757,0.003861004,-0.013618677,-0.008106819,-0.005743932,-0.00061222,0.007218976,0.01150067,-0.002220577,-0.001095015,-0.001650683,-0.001952045,-0.001854722,0.00716385,0.007981462,0.029752066,0.009097899,-0.000619483,0.015151515,-0.00385329,0.000229938,-0.012549914,0.004030393,0.003991697,-0.002338156,0.014028056,-0.002828054,0.006451613,0.009830976,-0.013986014,0.005220368,,90.32,100.43,179.07,79.51,24.58,21.68,136.84,127.6,253.4,42.66,11.58,48.34,106.91,33.54,0.01425,4.54,1035.89,27.52,30.45,25.75,54.31,20.56,108.65,81.1,118.08,90.53,41.2,227.4923,2742.51,2153.93,2267.03,109.3,40.44,149.42,79.46,64.52,3.3,68.72,43.79,69.52,152.39,125.75,68.01,111.29,35.47,81.93,58.12,44.28,234.72
358,2/14/2017,0.003757737,0.012246578,-0.00050406,0.006336333,0.028205128,0.004187994,0.007643218,-0.009893154,0.012210012,0.010823529,0.009228188,0.008853119,0.03264588,-0.004735129,0.120666667,0,0,0.007989348,-0.003846154,0.00390625,0.005755396,0.008690777,-0.00378141,0.004142216,0.015995462,-0.002215657,-0.000764781,-0.001575159,-0.002212061,-0.001873286,0.00554119,-0.020181635,0.033525518,0,-0.002317676,-0.014925373,0.002862459,0.00787949,-0.015721505,-0.003292723,0.007480093,-0.013550526,0.008451222,0.001416029,0.005363602,0.015767344,0.025089606,0.00399536,,91.18,99.46,177.83,79.6,24.58,21.75,135.98,126.15,250.5,43.27,11.83,49.36,106.38,34.01,0.012,4.54,1034.68,27.52,30.35,26,55.77,20.8,107.32,81.62,117.2,90.59,40.44,226.9627,2733.74,2147.39,2260.29,109.66,39.15,149.52,78.75,64.53,3.35,69.8,43.5,69.24,151.96,125.76,68.27,111.32,35.26,81.12,58.55,45.12,234.92
359,2/13/2017,-0.007568279,0.003200496,-0.007338633,0.005479103,0.013864818,0.016556291,0.005671642,-0.000790826,-0.000406835,0.009741031,0.069058296,-0.008775429,0.015483871,0.004757657,-0.0625,0.002207506,0.00128397,0.01076716,0.007751938,0.003384999,-0.009501188,0.012010592,0.009730262,0.005553627,0.013218391,0.000985707,0.000458023,-0.00051385,-0.001153392,-0.000841169,0.009415494,0.019809622,0.006591674,0.004763744,0.01125,0.015151515,0.016586643,0.007471399,-0.000841515,0.012130907,0.008271835,-0.012386105,-0.002108351,-0.01092437,-0.002860697,0.003869152,-0.020193152,0.005442529,,90.82,98.36,178.46,79.41,24.06,21.58,135.79,125.1,248.7,42.96,12.03,50.14,105.65,33.63,0.01681,4.54,1037.18,27.52,30.28,25.9,56.54,20.97,107.94,81.67,116.36,89.56,40.53,227.2115,2738.26,2151.59,2264.49,108.88,38.84,145.2,78.04,64.57,3.3,70.07,43.49,70.12,151.35,125.26,68.43,109.78,35.36,80.6,57.98,45.76,233.7
360,2/10/2017,-0.005237316,0.005606312,0.009088359,0.003837299,-0.001730104,0.009069212,0.015305349,-0.008235294,0.009860312,0.005014327,-0.019349164,0.006625176,-0.01109148,0.015398551,-0.079401611,0,0.001082408,0.004393376,0.011764706,-0.009703599,-0.002842255,0.011962867,0.004578075,0.010168303,-0.002293578,-0.016242424,-0.002629011,-0.000546351,-0.000745212,-0.000633778,-0.00027959,0.012503256,-0.001002076,0.008308451,-0.000936622,0.064516129,0.00791905,0.002574906,0.005499929,0.005293487,-8.10898E-05,-0.008189777,-0.014098509,0.008474576,0.003996004,0.002291556,0.030769231,0.003946227,,90.48,97.17,178.55,78.91,23.4,21.49,134.76,126.35,245.7,42.5,11.92,49.7,102.31,33.79,0.015,4.54,1037.18,27.52,30.04,26,56.32,20.85,107.01,81.98,115.88,88.15,40.62,227.3854,2742.58,2156.36,2268.74,108.28,39.64,140.49,78.04,64.72,3.35,69.87,43.15,71.24,151.85,124.33,69.37,108.86,35.31,80.17,57.08,44.64,232.77
361,2/9/2017,0.006368727,0.011445973,-0.00140056,0.004884319,0.019850022,0.013546202,0.003116212,0.010301109,-0.011372868,0.019722425,0.194327731,0.004233871,-0.168122806,-0.003909774,0.08625,0,0.000144986,0.005436629,0.015936255,0.022366522,-0.002362949,-0.004003432,0.009240759,0.005996473,0.014425314,-0.018324607,0.001486758,-0.003397644,-0.002958184,-0.002966408,0.005434783,0.016146109,-0.008727118,0.000129836,0.011367225,-0.03125,0.020197487,0.013042447,0.012421473,0.007085498,0.007434033,0.005680204,0.017471264,-0.008681042,0.010983462,0.019773504,0.033676333,0.005932647,,91.17,96.86,179.87,78.48,23.08,21.14,134,126.45,245.8,42.09,11.15,50.14,100.75,33.63,0.016,4.53,1035.85,27.52,29.72,25.8,56.13,21.05,105.74,81.19,115.24,87,40.58,227.2813,2743.99,2158.85,2270.65,107.27,38.87,139.57,77.67,64,3.3,68.73,42.83,71.3,150.03,123.31,70.24,109.09,35.7,80.4,56.86,45.56,231.51
